label,text,label_num,text_clean,text_length,word_count
ham,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,0,i wan but too early lei me outside now wun b home so early neva mind then,82,17
spam,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",1,for ur chance to win a cash every wk txt action to tscs wwwmovietriviatv custcare xpwk,122,19
ham,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? ,0,i was at bugis juz now wat but now im walking home oredi ü so late then reply i oso saw a top dat i like but din buy where r ü now,145,33
ham,At 7 we will go ok na.,0,at we will go ok na,22,7
ham,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),0,yes i posted a couple of pics on fb theres still snow outside too im just waking up,90,19
ham,S:-)if we have one good partnership going we will take lead:),0,sif we have one good partnership going we will take lead,61,11
spam,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,1,rgent this is the nd attempt to contact uu have won call b tcsbcmwcnxx callcost ppm mobilesvary max,146,22
ham,"Yeah, where's your class at?",0,yeah wheres your class at,28,5
ham,No just send to you. Bec you in temple na.,0,no just send to you bec you in temple na,42,10
ham,"You aren't coming home between class, right? I need to work out and shower!",0,you arent coming home between class right i need to work out and shower,75,14
spam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,1,hi if ur lookin saucy daytime fun wiv busty married woman am free all next week chat now sort time janinexx callsminmobsmorelkpoboxhpfl,159,25
ham,S but mostly not like that.,0,s but mostly not like that,27,6
ham,Ü v ma fan...,0,ü v ma fan,13,4
ham,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,0,dunno cos i was v late n when i reach they inside already but we ate spageddies lor its e gals who r laughing at me lor,129,27
ham,Guess who spent all last night phasing in and out of the fourth dimension,0,guess who spent all last night phasing in and out of the fourth dimension,73,14
ham,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,0,so now my dad is gonna call after he gets out of work and ask all these crazy questions,88,19
ham,"Yes..but they said its IT.,",0,yesbut they said its it,27,5
ham,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)",0,very hurting n meaningful lines ever i compromised everything for my love but at d end my love compromised me for everything gud mornin,147,24
ham,Lmao!nice 1,0,lmaonice,11,2
ham,Glad to see your reply.,0,glad to see your reply,23,5
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,1,urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim a valid hrs only,157,28
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,1,monthly password for wap mobsicom is use your wap phone not pc,73,13
ham,Nah dub but je still buff,0,nah dub but je still buff,25,6
ham,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",0,painful words i thought being happy was the most toughest thing on earth but the toughest is acting happy with all unspoken pain inside,144,24
ham,"Yeah, that's fine! It's £6 to get in, is that ok? ",0,yeah thats fine its to get in is that ok,50,11
ham,Lol where do u come up with these ideas?,0,lol where do u come up with these ideas,40,9
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends shjas,156,29
ham,Okay... We wait ah,0,okay we wait ah,18,4
ham,Y lei?,0,y lei,6,2
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,0,hi babe u r most likely to be in bed but im so sorry about tonight i really wanna see u tomorrow so call me at love me xxx,126,30
ham,Already am squatting is the new way of walking,0,already am squatting is the new way of walking,46,9
ham,Do you want bold 2 or bb torch,0,do you want bold or bb torch,30,8
ham,Cramps stopped. Going back to sleep,0,cramps stopped going back to sleep,35,6
spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,1,todays vodafone numbers ending with my last four digits are selected to received a award if your number matches please call to claim your award,172,28
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,1,free top ringtone sub to weekly ringtoneget st week freesend subpoly to per weekstop sms,114,16
ham,Nan sonathaya soladha. Why boss?,0,nan sonathaya soladha why boss,32,5
ham,Bring tat cd don forget,0,bring tat cd don forget,23,5
ham,I don't know but I'm raping dudes at poker,0,i dont know but im raping dudes at poker,42,9
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,0,weightloss no more girl friends make loads of money on ebay or something and give thanks to god,99,18
ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0,was gr to see that message so when r u leaving congrats dear what school and wat r ur plans,96,20
ham,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first? ,0,ü eatin later but im eatin wif my frens now lei ü going home first,72,15
ham,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,0,finish already yar they keep saying i mushy i so embarrassed ok,72,12
ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",0,sorry man my stash ran dry last night and i cant pick up more until sunday,76,16
ham,Hai priya are you right. What doctor said pa. Where are you.,0,hai priya are you right what doctor said pa where are you,60,12
spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",1,free msg sorry a service you ordered from could not be delivered as you do not have sufficient credit please top up to receive the service,148,27
ham,Please ask mummy to call father,0,please ask mummy to call father,31,6
ham,Can come my room but cannot come my house cos my house still messy... Haha...,0,can come my room but cannot come my house cos my house still messy haha,77,15
ham,I have lost 10 kilos as of today!,0,i have lost kilos as of today,33,8
ham,Just taste fish curry :-P,0,just taste fish curry p,25,5
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,0,what can i do might accidant tookplace between somewhere ghodbandar rd traffic moves slovely so plz slip amp dont worry,126,20
ham,Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?,0,yun ahnow ü wkg wherebtw if ü go nus sc ü wana specialise in wad,68,15
ham,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,0,yes i am a one woman man please tell me your likes and dislikes in bed,75,16
ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.,0,was doing my test earlier i appreciate you will call you tomorrow,68,12
ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",0,hows my loverboy doing what does he do that keeps him from coming to his queen hmmm doesnt he ache to speak to me miss me desparately,144,31
ham,U meet other fren dun wan meet me ah... Muz b a guy rite...,0,u meet other fren dun wan meet me ah muz b a guy rite,59,14
ham,"(No promises on when though, haven't even gotten dinner yet)",0,no promises on when though havent even gotten dinner yet,60,10
ham,I got your back! Do you have any dislikes in bed?,0,i got your back do you have any dislikes in bed,49,11
ham,o turns out i had stereo love on mi phone under the unknown album.,0,o turns out i had stereo love on mi phone under the unknown album,66,14
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,1,hard live chat just pmin choose your girl and connect live call now cheap chat uks biggest live service vu bcmwcnxx,145,23
ham,Yeah I don't see why not,0,yeah i dont see why not,24,6
ham,Asking do u knw them or nt? May be ur frnds or classmates?,0,asking do u knw them or nt may be ur frnds or classmates,58,13
ham,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",0,sorry about earlier putting out firesare you around to talk after or do you actually have a life lol,107,20
spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,1,wow the boys r back take that uk tour win vip tickets prebook with vip club txt club to trackmarque ltd infovipclubu,138,25
ham,"As in missionary hook up, doggy hook up, standing...|",0,as in missionary hook up doggy hook up standing,53,9
ham,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,0,then u better go sleep dun disturb u liao u wake up then msg me lor,73,16
